doc_id,surface,tam,comp,subjtype,head_lemma,pattern,subject_text,instance_atp,instance_dpb,instance_hr
USARG_0078,social change is sought,pres-be,Ø,DEF_NP,seek,"pres-be,Ø",social change,0.4576419184574783,0.9127484246243335,7.18139306478936
USARG_0078,An emphasis is placed by conflict theorists,pres-be,by_NP,INDEF_NP,place,"pres-be,by_NP",An emphasis,0.10309035231478274,0.19846271033861917,6.097605888347559
USARG_0078,that are needed by those without shelter,pres-be,by_NP,REL,need,"pres-be,by_NP",that,0.15724169686071893,0.29063212509649733,6.097605888347559
USARG_0078,this is shown in people 's reactions toward the homeless,pres-be,pp_in_NP,PRON,show,"pres-be,pp_in_NP",this,0.04103113050035008,0.07941509129100015,6.026438844826318
USARG_0078,this theory can be used educate people on ways to ease the problem of homelessness,modal-be,to_VP,DEF_NP,use,"modal-be,to_VP",this theory,0.36509846881424773,0.2781674139602521,5.058813890331199
USARG_0078,more property was made,past-be,Ø,DEF_NP,make,"past-be,Ø",more property,0.10666547057724954,0.1662973478290977,6.5035041626371415
USARG_0078,the hierarchical distribution of power could be decreased,modal-be,Ø,DEF_NP,decrease,"modal-be,Ø",the hierarchical distribution of power,0.45708190908787,0.887542413960252,6.864314256313429
USARG_0078,Symbols are used as a representation of something else,pres-be,pp_as_NP,PL_NP,use,"pres-be,pp_as_NP",Symbols,0.055030007002078885,0.092136754726127,4.9837880587523955
USARG_0078,people are taught to put a negative connotation with a certain symbol,pres-be,to_VP,PL_NP,teach,"pres-be,to_VP",people,0.17459142153576604,0.3320264606084799,5.481727678869736
USARG_0078,these cultural symbols are affected by change and mold to these alterations,pres-be,by_NP,PL_NP,affect,"pres-be,by_NP",these cultural symbols,0.13142237846242547,0.2535950880594603,6.097605888347559
USARG_0078,Everyone in society is affected by symbols,pres-be,by_NP,PRON,affect,"pres-be,by_NP",Everyone in society,0.04103113050035008,0.07941509129100015,6.097605888347559
USARG_0078,How people perceive themselves and others is dictated by symbols,pres-be,by_NP,DEF_NP,dictate,"pres-be,by_NP",How people perceive themselves and others,0.4576419184574783,0.9127484246243335,6.097605888347559
USARG_0078,they are taught to view themselves,pres-be,to_VP,PRON,teach,"pres-be,to_VP",they,0.17459142153576604,0.3320264606084799,5.481727678869736
USARG_0078,that is considered,pres-be,Ø,REL,consider,"pres-be,Ø",that,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0078,that is seen by everyone,pres-be,by_NP,REL,see,"pres-be,by_NP",that,0.06464152194382691,0.11964497634847142,6.097605888347559
USARG_0078,Homeless people are labeled in many negative ways which result in the misunderstanding of them,pres-be,pp_in_NP,PL_NP,label,"pres-be,pp_in_NP",Homeless people,0.29614017614347643,0.5869284213927937,6.026438844826318
USARG_0078,they are taught,pres-be,Ø,PRON,teach,"pres-be,Ø",they,0.17459142153576604,0.3320264606084799,7.18139306478936
USARG_0078,being effected by the problem,prog-be,by_NP,DEF_NP,effect,"prog-be,by_NP",,0.15469797725803844,0.3023105509775408,2.94770277922009
USARG_0078,This is shown by using the symbolic interactionist theory to view homelessness,pres-be,by_NP,PRON,show,"pres-be,by_NP",This,0.04103113050035008,0.07941509129100015,6.097605888347559
USARG_0078,the broad picture of the social problem of having people without homes can be seen,modal-be,Ø,DEF_NP,see,"modal-be,Ø",the broad picture of the social problem of having people without homes,0.37516636510271284,0.3358182760292176,6.864314256313429
USARG_0078,can be hidden,modal-be,Ø,DEF_NP,hide,"modal-be,Ø",,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0085,the United States was founded that on,past-be,pp_on_NP,PROPN,found,"past-be,pp_on_NP",the United States,0.3580968433731401,0.7020116335433835,3.4182958340544896
USARG_0085,time for relaxation and family are substitued with T.V.,pres-be,pp_with_NP,DEF_NP,subst,"pres-be,pp_with_NP",time for relaxation and family,0.46152945145839197,0.920261754726127,4.297079327540665
USARG_0008,racial segregation in schools was declared,past-be,Ø,DEF_NP,declare,"past-be,Ø",racial segregation in schools,0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0008,this decision was made,past-be,Ø,DEF_NP,make,"past-be,Ø",this decision,0.10666547057724954,0.1662973478290977,6.5035041626371415
USARG_0008,forty four percent of all black students in the southern region were enrolled As of 1970,past-be,pp_as_NP,DEF_NP,enrol,"past-be,pp_as_NP",forty four percent of all black students in the southern region,0.2340582547199125,0.46219098400387787,3.169925001442312
USARG_0008,that is infested with crime and drugs,pres-be,pp_with_NP,REL,infest,"pres-be,pp_with_NP",that,0.4576419184574783,0.9127484246243335,4.297079327540665
USARG_0008,they were bused to a formerly all white school,past-be,pp_to_NP,PRON,bus,"past-be,pp_to_NP",they,0.4841794374634898,0.9621909840038778,3.773557262275185
USARG_0008,transfer students were placed in which,past-be,pp_in_NP,PL_NP,place,"past-be,pp_in_NP",transfer students,0.09615717535009827,0.17647669828959212,5.087462841250338
USARG_0008,who were placed into the school system,past-be,pp_into_NP,REL,place,"past-be,pp_into_NP",who,0.09615717535009827,0.17647669828959212,2.75
USARG_0008,who were placed into the school system,past-be,pp_into_NP,REL,place,"past-be,pp_into_NP",who,0.09615717535009827,0.17647669828959212,2.75
USARG_0008,the battle for improvement of race relationships was won,past-be,Ø,DEF_NP,win,"past-be,Ø",the battle for improvement of race relationships,0.2282887038097896,0.4520116335433834,6.5035041626371415
USARG_0008,friendships as well as enemies were formed,past-be,Ø,PL_NP,form,"past-be,Ø",friendships as well as enemies,0.1534453186173981,0.2955243173372112,6.5035041626371415
USARG_0008,more students were implemented into the program,past-be,pp_into_NP,PL_NP,implement,"past-be,pp_into_NP",more students,0.10881588923275787,0.21219098400387784,2.75
USARG_0008,"more "" 220 "" students were put into our system",past-be,pp_into_NP,PL_NP,put,"past-be,pp_into_NP","more "" 220 "" students",0.07688606409415626,0.13866157223917197,2.75
USARG_0008,being deemed as racist,prog-be,pp_as_NP,DEF_NP,deem,"prog-be,pp_as_NP",,0.15469797725803844,0.3023105509775408,3.584962500721156
USARG_0008,the goal of strengthening race relationships was threatened,past-be,Ø,DEF_NP,threat,"past-be,Ø",the goal of strengthening race relationships,0.2282887038097896,0.4520116335433834,6.5035041626371415
USARG_0090,can be given by newspaper,modal-be,by_NP,DEF_NP,give,"modal-be,by_NP",,0.35118459265883295,0.24754241396025206,5.131556065016094
USARG_0090,television is regarded In the minds of most Americans,pres-be,pp_in_NP,DEF_NP,regard,"pres-be,pp_in_NP",television,0.12509156029514729,0.2460817579576668,6.026438844826318
USARG_0090,"Millions of Americans can be found to be staring at the T.V. at any one time , watching sit - coms , soap - operas , and cartoons",modal-be,to_VP,PL_NP,find,"modal-be,to_VP",Millions of Americans,0.3601741270663747,0.2875424139602521,5.058813890331199
USARG_0090,that could have been dreamed of,modal-be,pp_of_NP,REL,dream,"modal-be,pp_of_NP",that,0.4023472555822704,0.9646146388754241,2.321928094887362
USARG_0090,which could be seen in no other way,modal-be,pp_in_NP,REL,see,"modal-be,pp_in_NP",which,0.3239198334364083,0.3358182760292176,5.523856189774727
USARG_0043,teens will being informed At the same time,modal-be,pp_at_NP,PL_NP,inform,"modal-be,pp_at_NP",teens,0.04006233337372759,0.16897721764420748,2.584962500721156
USARG_0043,can be refuted with common sense,modal-be,pp_with_NP,DEF_NP,refute,"modal-be,pp_with_NP",,0.4263085298722427,0.5542090806269186,4.459431618637295
USARG_0043,being transferred during sex,prog-be,pp_during_NP,DEF_NP,transfer,"prog-be,pp_during_NP",,0.4882736760785264,0.9689772176442074,0.0
USARG_0043,"the goals of "" abstinence only "" teaching will be accomplished",modal-be,Ø,PL_NP,accompl,"modal-be,Ø","the goals of "" abstinence only "" teaching",0.32648252461263305,0.3875424139602521,6.864314256313429
USARG_0043,which was given,past-be,Ø,REL,give,"past-be,Ø",which,-0.004498499292488627,-0.007988366456616575,6.5035041626371415
USARG_0043,none of these studies have been examined by outside sources,perf-be,by_NP,DEF_NP,examine,"perf-be,by_NP",none of these studies,0.42618587551488835,0.29794797220875746,3.4182958340544896
USARG_0043,the number 20 was made,past-be,Ø,DEF_NP,make,"past-be,Ø",the number 20,0.10666547057724954,0.1662973478290977,6.5035041626371415
USARG_0043,Those in favor of only teaching abstinence have been said by opponents,perf-be,by_NP,PRON,say,"perf-be,by_NP",Those in favor of only teaching abstinence,0.4082318773697037,0.21461463887542415,3.4182958340544896
USARG_0043,"Grady Webb Wood of Jacksonville , Florida was taught in his seventh grade class",past-be,pp_in_NP,PROPN,teach,"past-be,pp_in_NP","Grady Webb Wood of Jacksonville , Florida",0.005882727362012242,0.01083516295514813,5.087462841250338
USARG_0043,"what should be taught in "" sex education """,modal-be,pp_in_NP,PRON,teach,"modal-be,pp_in_NP",what,0.31001189684341485,0.12283653160731088,5.523856189774727
USARG_0043,teens are taught,pres-be,Ø,PL_NP,teach,"pres-be,Ø",teens,0.17459142153576604,0.3320264606084799,7.18139306478936
USARG_0043,the respect for that view is lost,pres-be,Ø,DEF_NP,lose,"pres-be,Ø",the respect for that view,0.028343393424585858,0.05560556748147634,7.18139306478936
USARG_0043,The consideration of that side is forgotten,pres-be,Ø,DEF_NP,forget,"pres-be,Ø",The consideration of that side,0.2921217751925459,0.5794150912910001,7.18139306478936
USARG_0151,mathematics concepts are performed in any language,pres-be,pp_in_NP,PL_NP,perform,"pres-be,pp_in_NP",mathematics concepts,0.0610447204840827,0.120261754726127,6.026438844826318
USARG_0151,"she was being asked of the students who-,@ spoke English",prog-be,pp_of_NP,PRON,ask,"prog-be,pp_of_NP",she,0.046651944187390146,0.16897721764420748,1.0
USARG_0151,a professor should be allowed,modal-be,Ø,INDEF_NP,allow,"modal-be,Ø",a professor,0.3838330658955544,0.3875424139602521,6.864314256313429
USARG_0151,Points must be made in order for communication between the students and the professor to take place,modal-be,pp_in_NP,PL_NP,make,"modal-be,pp_in_NP",Points,0.28072672783907887,0.15539955681739492,5.523856189774727
USARG_0151,we are confronted with another problem,pres-be,pp_with_NP,PRON,confront,"pres-be,pp_with_NP",we,0.12795375263790398,0.2535950880594603,4.297079327540665
USARG_0151,The Ph . D.s who prove to know a sufficient amount of English should be hired,modal-be,Ø,PL_NP,hire,"modal-be,Ø",The Ph . D.s who prove to know a sufficient amount of English,0.3128596759545578,0.13754241396025207,6.864314256313429
USARG_0151,they should be denied,modal-be,Ø,PRON,deny,"modal-be,Ø",they,0.3131561035708515,0.13754241396025207,6.864314256313429
USARG_0033,whom are referred to,pres-be,pp_to_NP,REL,refer,"pres-be,pp_to_NP",whom,0.0610447204840827,0.120261754726127,3.169925001442312
USARG_0033,Richard is ripped at this stage,pres-be,pp_at_NP,PROPN,rip,"pres-be,pp_at_NP",Richard,0.4576419184574783,0.9127484246243335,3.169925001442312
USARG_0033,Richard is taken,pres-be,Ø,PROPN,take,"pres-be,Ø",Richard,0.01282450045780147,0.023859535735444595,7.18139306478936
USARG_0033,this conflict of initiative vs. guilt may be left,modal-be,Ø,DEF_NP,leave,"modal-be,Ø",this conflict of initiative vs. guilt,0.181471235321648,0.06401300219554619,6.864314256313429
USARG_0033,who will be affected in this case,modal-be,pp_in_NP,REL,affect,"modal-be,pp_in_NP",who,0.2644541971016431,0.13754241396025207,5.523856189774727
USARG_0033,The Does ' attitude towards adoption has been changed throughout this case,perf-be,pp_throughout_NP,DEF_NP,change,"perf-be,pp_throughout_NP",The Does ' attitude towards adoption,0.39235105445106117,0.16461463887542416,0.0
USARG_0033,reform is needed in adoption laws,pres-be,pp_in_NP,DEF_NP,need,"pres-be,pp_in_NP",reform,0.23180598193928292,0.43126694314285197,6.026438844826318
USARG_0033,"The idea of adoption has been wounded through cases such as "" Baby Jessica "" and "" Baby Richard """,perf-be,pp_through_NP,DEF_NP,wound,"perf-be,pp_through_NP",The idea of adoption,0.5925934199382158,0.9646146388754241,1.0
USARG_0033,they will be set,modal-be,Ø,PRON,set,"modal-be,Ø",they,0.3018395436007154,0.2875424139602521,6.864314256313429
USARG_0033,is being torn from them,prog-be,pp_from_NP,DEF_NP,tear,"prog-be,pp_from_NP",,0.27546234582862067,0.9689772176442074,1.584962500721156
USARG_0033,they were denied,past-be,Ø,PRON,deny,"past-be,Ø",they,0.04583115825844861,0.08719098400387784,6.5035041626371415
USARG_0163,People under the age of twenty one are considered to be minors,pres-be,to_VP,PL_NP,consider,"pres-be,to_VP",People under the age of twenty one,0.007510674651838813,0.01328501054008048,5.481727678869736
USARG_0163,you are considered At eighteen,pres-be,pp_at_NP,PRON,consider,"pres-be,pp_at_NP",you,0.007510674651838813,0.01328501054008048,3.169925001442312
USARG_0163,You can be condemned to go to war in the United States at the age of eighteen,modal-be,to_VP,PRON,condemn,"modal-be,to_VP",You,0.5083284407541745,0.887542413960252,5.058813890331199
USARG_0163,eighteen year old was allowed to drink,past-be,to_VP,DEF_NP,allow,"past-be,to_VP",eighteen year old,0.028636199261502217,0.04724972878147866,3.875
USARG_0163,They are left with this decision to drink and drive,pres-be,pp_with_NP,PRON,leave,"pres-be,pp_with_NP",They,0.11272837844618978,0.21437940178495052,4.297079327540665
USARG_0163,Eighteen year olds would be put in jail,modal-be,pp_in_NP,PL_NP,put,"modal-be,pp_in_NP",Eighteen year olds,0.3034974988130962,0.3581306492543697,5.523856189774727
USARG_0163,Drinking should be prohibited to to kids eighteen or older,modal-be,pp_to_NP,DEF_NP,prohibit,"modal-be,pp_to_NP",Drinking,0.3758984690580061,0.3875424139602521,3.584962500721156
USARG_0113,significant advances have been made in the 0th century,perf-be,pp_in_NP,PL_NP,make,"perf-be,pp_in_NP",significant advances,0.36881194311667787,0.05390035316113843,3.6901165175936654
USARG_0113,much progress has been made towards the equality of women,perf-be,pp_towards_NP,DEF_NP,make,"perf-be,pp_towards_NP",much progress,0.3684316381297613,0.05390035316113843,0.0
USARG_0113,women are seen for who they truly are,pres-be,pp_for_NP,PL_NP,see,"pres-be,pp_for_NP",women,0.031661122396323786,0.05819278920888561,4.6808134280893965
USARG_0113,"Feminism is described as a "" discovery in progress """,pres-be,pp_as_NP,PROPN,describe,"pres-be,pp_as_NP",Feminism,0.2921217751925459,0.5794150912910001,4.9837880587523955
USARG_0113,the discovery will have been completed,modal-be,Ø,DEF_NP,complete,"modal-be,Ø",the discovery,0.318973528001078,0.46461463887542415,6.864314256313429
USARG_0071,ones basic and comfort needs are met,pres-be,Ø,PL_NP,meet,"pres-be,Ø",ones basic and comfort needs,0.12795375263790398,0.2535950880594603,7.18139306478936
USARG_0002,The source of human existence has been questioned,perf-be,Ø,DEF_NP,question,"perf-be,Ø",The source of human existence,0.4258055705279718,0.29794797220875746,5.114369445886754
USARG_0002,it is debated in which,pres-be,pp_in_NP,PRON,debate,"pres-be,pp_in_NP",it,0.23610180819342233,0.4582029700788789,6.026438844826318
USARG_0002,schools are labelled,pres-be,Ø,PL_NP,label,"pres-be,Ø",schools,0.21140826871481463,0.420261754726127,7.18139306478936
USARG_0002,such a controversial debate Should be discussed in the classroom,modal-be,pp_in_NP,INDEF_NP,discuss,"modal-be,pp_in_NP",such a controversial debate,0.3758984690580061,0.3875424139602521,5.523856189774727
USARG_0002,evolution and creation should be taught,modal-be,Ø,DEF_NP,teach,"modal-be,Ø",evolution and creation,0.31001189684341485,0.12283653160731088,6.864314256313429
USARG_0002,being forced on a student,prog-be,pp_on_NP,DEF_NP,force,"prog-be,pp_on_NP",,0.05579897297624818,0.09397721764420747,2.321928094887362
USARG_0002,ideas are forced,pres-be,Ø,PL_NP,force,"pres-be,Ø",ideas,0.13604721289512078,0.2535950880594603,7.18139306478936
USARG_0002,both theories are presented,pres-be,Ø,PL_NP,present,"pres-be,Ø",both theories,0.005772169477164267,0.011170845635217905,7.18139306478936
USARG_0002,information is presented,pres-be,Ø,DEF_NP,present,"pres-be,Ø",information,0.04872807081968497,0.09456660644251531,7.18139306478936
USARG_0002,information is presented,pres-be,Ø,DEF_NP,present,"pres-be,Ø",information,0.04872807081968497,0.09456660644251531,7.18139306478936
USARG_0002,many concepts in science can be supported by a tremendous amount of evidence,modal-be,by_NP,PL_NP,support,"modal-be,by_NP",many concepts in science,0.30371586559428165,0.06936059577843388,5.131556065016094
USARG_0002,are accepted by many people,pres-be,by_NP,DEF_NP,accept,"pres-be,by_NP",,0.2190726168253215,0.420261754726127,6.097605888347559
USARG_0002,matter and energy can be transformed,modal-be,Ø,DEF_NP,transform,"modal-be,Ø",matter and energy,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0002,Newton 's principles were set At the time,past-be,pp_at_NP,PL_NP,set,"past-be,pp_at_NP",Newton 's principles,0.08369470648918056,0.16219098400387785,2.0
USARG_0002,"the goal , confidence in the answer is attained",pres-be,Ø,DEF_NP,attain,"pres-be,Ø","the goal , confidence in the answer",0.4589096246027899,0.9127484246243335,7.18139306478936
USARG_0002,The creationist position is summarized in one anonymous quote,pres-be,pp_in_NP,DEF_NP,summ,"pres-be,pp_in_NP",The creationist position,0.4576419184574783,0.9127484246243335,6.026438844826318
USARG_0002,creation should be included with the teaching of evolution,modal-be,pp_with_NP,DEF_NP,include,"modal-be,pp_with_NP",creation,0.3754808586981352,0.3875424139602521,4.459431618637295
USARG_0002,the two model approach has been used For instance,perf-be,pp_for_NP,DEF_NP,use,"perf-be,pp_for_NP",the two model approach,0.3651567285840235,0.04273963887542414,3.1219280948873624
USARG_0002,that can be discussed,modal-be,Ø,REL,discuss,"modal-be,Ø",that,0.3836854597422568,0.3875424139602521,6.864314256313429
USARG_0002,this statement can be used against teaching of evolution,modal-be,pp_against_NP,DEF_NP,use,"modal-be,pp_against_NP",this statement,0.36509846881424773,0.2781674139602521,1.5
USARG_0160,the efforts have been taken,perf-be,Ø,PL_NP,take,"perf-be,Ø",the efforts,0.361629196544269,0.03868871294949821,5.114369445886754
USARG_0160,we are being led to believe that a woman can do anything a man can do without considering the consequences of that concept,prog-be,to_VP,PRON,lead,"prog-be,to_VP",we,0.1890541128603621,0.46897721764420747,2.721928094887362
USARG_0160,reality is altered,pres-be,Ø,DEF_NP,alter,"pres-be,Ø",reality,0.12406621963699034,0.2460817579576668,7.18139306478936
USARG_0160,the standards for a particular routine are lowered,pres-be,Ø,PL_NP,lower,"pres-be,Ø",the standards for a particular routine,0.08720092909225652,0.17026175472612698,7.18139306478936
USARG_0160,the standards for a particular routine are lowered,pres-be,Ø,PL_NP,lower,"pres-be,Ø",the standards for a particular routine,0.08720092909225652,0.17026175472612698,7.18139306478936
USARG_0160,this equality is measured in which,pres-be,pp_in_NP,DEF_NP,measure,"pres-be,pp_in_NP",this equality,0.20866725911563525,0.4127484246243335,6.026438844826318
USARG_0160,that can be overcome,modal-be,Ø,REL,overcome,"modal-be,Ø",that,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0160,a female is considered,pres-be,Ø,INDEF_NP,consider,"pres-be,Ø",a female,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0160,these demands are handled,pres-be,Ø,PL_NP,handle,"pres-be,Ø",these demands,0.46152945145839197,0.920261754726127,7.18139306478936
USARG_0160,We were created,past-be,Ø,PRON,create,"past-be,Ø",We,0.32652224169432115,0.6288576506705444,6.5035041626371415
USARG_0160,those differences should be viewed as negative,modal-be,pp_as_NP,PL_NP,view,"modal-be,pp_as_NP",those differences,0.352387136382124,0.2875424139602521,4.0
USARG_0160,we were made,past-be,Ø,PRON,make,"past-be,Ø",we,0.059245155797506735,0.08719098400387784,6.5035041626371415
USARG_0160,that can be regained,modal-be,Ø,REL,regain,"modal-be,Ø",that,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0072,The christian way of life is thought of,pres-be,pp_of_NP,DEF_NP,think,"pres-be,pp_of_NP",The christian way of life,0.08408668605590564,0.16274842462433348,3.277613436819116
USARG_0072,You can be lead into gambling and the life associated with gambling,modal-be,pp_into_NP,PRON,lead,"modal-be,pp_into_NP",You,0.3832678493823859,0.3875424139602521,2.94770277922009
USARG_0072,Money can be used to lessen the hardships in life,modal-be,to_VP,DEF_NP,use,"modal-be,to_VP",Money,0.36509846881424773,0.2781674139602521,5.058813890331199
USARG_0072,it is used,pres-be,Ø,PRON,use,"pres-be,Ø",it,0.05903518338988528,0.10024842462433349,7.18139306478936
USARG_0040,"an increase in censorships is needed for the children 's sake ,",pres-be,pp_for_NP,INDEF_NP,need,"pres-be,pp_for_NP",an increase in censorships,0.23180598193928292,0.43126694314285197,4.6808134280893965
USARG_0040,that is instilled into them,pres-be,pp_into_NP,REL,instill,"pres-be,pp_into_NP",that,0.207520735713901,0.4127484246243335,3.0
USARG_0040,two groups of four year old children were shown for three days a week for four weeks,past-be,pp_for_NP,PL_NP,show,"past-be,pp_for_NP",two groups of four year old children,0.11425668369439576,0.21219098400387784,3.459431618637298
USARG_0040,programs in 1970 were censored,past-be,Ø,PL_NP,censor,"past-be,Ø",programs in 1970,0.2340582547199125,0.46219098400387787,6.5035041626371415
USARG_0040,that are thrown on the air,pres-be,pp_on_NP,REL,throw,"pres-be,pp_on_NP",that,0.2444167946431743,0.47581731028168256,4.39231742277876
USARG_0040,censorship is needed,pres-be,Ø,DEF_NP,need,"pres-be,Ø",censorship,0.23180598193928292,0.43126694314285197,7.18139306478936
USARG_0040,bare breast and buttocks were shown in the first 55 seconds of the premiere show,past-be,pp_in_NP,DEF_NP,show,"past-be,pp_in_NP",bare breast and buttocks,0.11425668369439576,0.21219098400387784,5.087462841250338
USARG_0040,censorship is needed on television,pres-be,pp_on_NP,DEF_NP,need,"pres-be,pp_on_NP",censorship,0.23180598193928292,0.43126694314285197,4.39231742277876
USARG_0040,the child should be punished for the negligence of the parent,modal-be,pp_for_NP,DEF_NP,punish,"modal-be,pp_for_NP",the child,0.36278420951707047,0.3319868584046965,3.969815782426811
USARG_0040,Another rebuttal could be stated as : just because the parent says no does n't mean the child wo n't watch TV behind his / her parents back yet should a child be punished for life by the effects of television for mistakes of youthfulness,modal-be,pp_as_NP,DEF_NP,state,"modal-be,pp_as_NP",Another rebuttal,0.23437495589133853,-0.0013464749286368344,4.0
USARG_0040,a child should be punished by the effects of television,modal-be,by_NP,INDEF_NP,punish,"modal-be,by_NP",a child,0.36278420951707047,0.3319868584046965,5.131556065016094
USARG_0040,"the senators were told by Jack Valenti , president of the Motion Picture Association of America",past-be,by_NP,PL_NP,tell,"past-be,by_NP",the senators,0.054880912430597346,0.10504812686102069,5.087462841250338
USARG_0040,censorship is needed,pres-be,Ø,DEF_NP,need,"pres-be,Ø",censorship,0.23180598193928292,0.43126694314285197,7.18139306478936
USARG_0040,"their voices , voices of possible ratings are heard",pres-be,Ø,PL_NP,hear,"pres-be,Ø","their voices , voices of possible ratings",0.29614017614347643,0.5869284213927937,7.18139306478936
USARG_0040,a difference might be made,modal-be,Ø,INDEF_NP,make,"modal-be,Ø",a difference,0.2687716845475884,0.15539955681739492,6.864314256313429
USARG_0040,that was supported throughout the paper,past-be,pp_throughout_NP,REL,support,"past-be,pp_throughout_NP",that,0.07063240255193722,0.13382981536156524,0.0
USARG_0122,money is needed,pres-be,Ø,DEF_NP,need,"pres-be,Ø",money,0.23180598193928292,0.43126694314285197,7.18139306478936
USARG_0030,that should be considered by each and every individual,modal-be,by_NP,REL,consider,"modal-be,by_NP",that,0.3109852852695556,0.12010055349513578,5.131556065016094
USARG_0030,death was determined by lack of brain activity,past-be,by_NP,DEF_NP,determ,"past-be,by_NP",death,0.2282887038097896,0.4520116335433834,5.087462841250338
USARG_0030,the cure or treatment to their ailment will be discovered,modal-be,Ø,DEF_NP,discover,"modal-be,Ø",the cure or treatment to their ailment,0.28511228556226004,0.2208757472935854,6.864314256313429
USARG_0030,that must be taken,modal-be,Ø,REL,take,"modal-be,Ø",that,0.31521627134472296,0.29494982136765946,6.864314256313429
USARG_0030,we are loved,pres-be,Ø,PRON,love,"pres-be,Ø",we,0.46152945145839197,0.920261754726127,7.18139306478936
USARG_0152,the welfare system should be changed,modal-be,Ø,DEF_NP,change,"modal-be,Ø",the welfare system,0.4013766707896657,0.48754241396025205,6.864314256313429
USARG_0152,the heatedly argued welfare issue can be solved by combining the ideas of both parties,modal-be,by_NP,DEF_NP,solve,"modal-be,by_NP",the heatedly argued welfare issue,0.4386914935086642,0.6018281282459663,5.131556065016094
USARG_0152,that are required,pres-be,Ø,REL,require,"pres-be,Ø",that,0.13026616985425163,0.2535950880594603,7.18139306478936
USARG_0152,training programs were enforced,past-be,Ø,PL_NP,enforce,"past-be,Ø",training programs,0.29010496289943694,0.5621909840038778,6.5035041626371415
USARG_0152,a two - year time limit should be placed on what they call a second chance or being able to receive welfare,modal-be,pp_on_NP,INDEF_NP,place,"modal-be,pp_on_NP",a two - year time limit,0.3411946489361787,0.24468527110310923,3.0
USARG_0152,her benefits would be cut,modal-be,Ø,PL_NP,cut,"modal-be,Ø",her benefits,0.350132627240585,0.5542090806269186,6.864314256313429
USARG_0152,these time limits were enforced,past-be,Ø,PL_NP,enforce,"past-be,Ø",these time limits,0.29010496289943694,0.5621909840038778,6.5035041626371415
USARG_0152,that would be abolished,modal-be,Ø,REL,abolish,"modal-be,Ø",that,0.30882297956200067,0.3875424139602521,6.864314256313429
USARG_0152,that would be ended due to this cut,modal-be,pp_to_NP,REL,end,"modal-be,pp_to_NP",that,0.43304835021404736,0.887542413960252,3.584962500721156
USARG_0152,The welfare problem could be solved,modal-be,Ø,DEF_NP,solve,"modal-be,Ø",The welfare problem,0.38744496184235977,0.6018281282459663,6.864314256313429
USARG_0152,the United States has been faced that with,perf-be,pp_with_NP,PROPN,face,"perf-be,pp_with_NP",the United States,0.3647147789476019,0.05552372978451505,2.321928094887362
USARG_0093,it 's presence has been known,perf-be,Ø,DEF_NP,know,"perf-be,Ø",it 's presence,0.3820401907054136,0.118460792721578,5.114369445886754
USARG_0093,"Ryan White , a boy who contracted AIDS through a blood transfusion was diagnosed",past-be,Ø,PROPN,diagnose,"past-be,Ø","Ryan White , a boy who contracted AIDS through a blood transfusion",0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0119,A complete break has been forged in the way food is prepared,perf-be,pp_in_NP,INDEF_NP,forge,"perf-be,pp_in_NP",A complete break,0.5925934199382158,0.9646146388754241,3.6901165175936654
USARG_0119,food is prepared,pres-be,Ø,DEF_NP,prepare,"pres-be,Ø",food,0.12406621963699034,0.2460817579576668,7.18139306478936
USARG_0119,time is conserved,pres-be,Ø,DEF_NP,conserve,"pres-be,Ø",time,0.4576419184574783,0.9127484246243335,7.18139306478936
USARG_0119,All these were needed,past-be,Ø,PRON,need,"past-be,Ø",All these,-0.00045279535100184714,-0.0007719789590851164,6.5035041626371415
USARG_0086,Spain was located across the ocean,past-be,pp_across_NP,PROPN,locate,"past-be,pp_across_NP",Spain,0.10304633832263498,0.20201163354338342,0.0
USARG_0086,that can be described,modal-be,Ø,REL,describe,"modal-be,Ø",that,0.34154059134393056,0.2208757472935854,6.864314256313429
USARG_0169,Pink is associated with women,pres-be,pp_with_NP,DEF_NP,associ,"pres-be,pp_with_NP",Pink,0.12509156029514729,0.2460817579576668,4.297079327540665
USARG_0169,Pink is considered,pres-be,Ø,DEF_NP,consider,"pres-be,Ø",Pink,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0169,women are pictured as being soft and tender,pres-be,pp_as_NP,PL_NP,picture,"pres-be,pp_as_NP",women,0.46152945145839197,0.920261754726127,4.9837880587523955
USARG_0169,it is considered,pres-be,Ø,PRON,consider,"pres-be,Ø",it,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0169,soft colors were used,past-be,Ø,PL_NP,use,"past-be,Ø",soft colors,-0.0046249471767528,-0.006559015996122151,6.5035041626371415
USARG_0169,Pink is worn by baby girls,pres-be,by_NP,DEF_NP,wear,"pres-be,by_NP",Pink,0.4589096246027899,0.9127484246243335,6.097605888347559
